text|source|chunk_id
"REFERENCES

[1] Y. Zhang, Y. Li, L. Cui, D. Cai, L. Liu, T. Fu, X. Huang, E. Zhao, Y. Zhang, Y. Chen et al., “Siren’s song in the ai ocean: A survey on hal- lucination in large language models,” arXiv preprint arXiv:2309.01219, 2023.

[2] Y. Gao, Y. Xiong, X. Gao, K. Jia, J. Pan, Y. Bi, Y. Dai, J. Sun, and H. Wang, “Retrieval-augmented generation for large language models: A survey,” arXiv preprint arXiv:2312.10997, 2023.

[3] Z. Xu, M. J. Cruz, M. Guevara, T. Wang, M. Deshpande, X. Wang, and Z. Li, “Retrieval-augmented generation with knowledge graphs for customer service question answering,” in Proceedings of the 47th International ACM SIGIR Conference on Research and Development in Information Retrieval, 2024, pp. 2905–2909.

[4] C. Zhang, S. Wu, H. Zhang, T. Xu, Y. Gao, Y. Hu, and E. Chen, “Notellm: A retrievable large language model for note recommendation,” in Companion Proceedings of the ACM on Web Conference 2024, 2024, pp. 170–179.

[5] R. Anantha, T. Bethi, D. Vodianik, and S. Chappidi, “Context tuning for retrieval augmented generation,” arXiv preprint arXiv:2312.05708, 2023.

[6] Y. Gao, T. Sheng, Y. Xiang, Y. Xiong, H. Wang, and J. Zhang, “Chat- rec: Towards interactive and explainable llms-augmented recommender system,” arXiv preprint arXiv:2303.14524, 2023.

[7] J. Liu, “Building production-ready rag applications,” https://www.ai.

engineer/summit/schedule/building-production-ready-rag-applications, 2023."|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|8af2364955d646179c3572d124512af6
"engineer/summit/schedule/building-production-ready-rag-applications, 2023.

[8] D. S. Asudani, N. K. Nagwani, and P. Singh, “Impact of word embedding models on text analytics in deep learning environment: a review,” Artificial intelligence review, vol. 56, no. 9, pp. 10 345–10 425, 2023.

[9] F. Cuconasu, G. Trappolini, F. Siciliano, S. Filice, C. Campagnano, Y. Maarek, N. Tonellotto, and F. Silvestri, “The power of noise: Redefining retrieval for rag systems,” arXiv preprint arXiv:2401.14887, 2024.

[10] W. Peng, G. Li, Y. Jiang, Z. Wang, D. Ou, X. Zeng, E. Chen et al., “Large language model based long-tail query rewriting in taobao search,” arXiv preprint arXiv:2311.03758, 2023.

[11] Y. Xi, J. Lin, W. Liu, X. Dai, W. Zhang, R. Zhang, R. Tang, and Y. Yu, “A bird’s-eye view of reranking: from list level to page level,” in Proceedings of the Sixteenth ACM International Conference on Web Search and Data Mining, 2023, pp. 1075–1083.

[12] Z. Feng, X. Feng, D. Zhao, M. Yang, and B. Qin, “Retrieval- generation synergy augmented large language models,” arXiv preprint arXiv:2310.05149, 2023.

[13] G. Kim, S. Kim, B. Jeon, J. Park, and J. Kang, “Tree of clarifica- tions: Answering ambiguous questions with retrieval-augmented large language models,” arXiv preprint arXiv:2310.14696, 2023.

[14] Z. Jiang, F. F. Xu, L. Gao, Z. Sun, Q. Liu, J. Dwivedi-Yu, Y. Yang, J. Callan, and G. Neubig, “Active retrieval augmented generation,” arXiv preprint arXiv:2305.06983, 2023."|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|c578bfd458244b169a7f6a0185c4a5d4
"[15] D. Edge, H. Trinh, N. Cheng, J. Bradley, A. Chao, A. Mody, S. Truitt, and J. Larson, “From local to global: A graph rag approach to query- focused summarization,” arXiv preprint arXiv:2404.16130, 2024.

[16] Q. Leng, K. Uhlenhuth, and A. Polyzotis, “Best practices

for llm evaluation of rag applications,” https://www.databricks.com/blog/ LLM-auto-eval-best-practices-RAG, 2023.

[17] X. Wang, Z. Wang, X. Gao, F. Zhang, Y. Wu, Z. Xu, T. Shi, Z. Wang, S. Li, Q. Qian et al., “Searching for best practices in retrieval-augmented generation,” arXiv preprint arXiv:2407.01219, 2024.

[18] M. Lee, S. An, and M.-S. Kim, “Planrag: A plan-then-retrieval aug- mented generation for generative large language models as decision makers,” arXiv preprint arXiv:2406.12430, 2024.

[19] D. Arora, A. Kini, S. R. Chowdhury, N. Natarajan, G. Sinha, and information re-

A. Sharma, “Gar-meets-rag paradigm for zero-shot trieval,” arXiv preprint arXiv:2310.20158, 2023."|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|e027091c97ee441ab226966ee8569b30
"A. Sharma, “Gar-meets-rag paradigm for zero-shot trieval,” arXiv preprint arXiv:2310.20158, 2023.

[20] P. Lewis, E. Perez, A. Piktus, F. Petroni, V. Karpukhin, N. Goyal, H. K¨uttler, M. Lewis, W.-t. Yih, T. Rockt¨aschel et al., “Retrieval- augmented generation for knowledge-intensive nlp tasks,” Advances in Neural Information Processing Systems, vol. 33, pp. 9459–9474, 2020. [21] S. Borgeaud, A. Mensch, J. Hoffmann, T. Cai, E. Rutherford, K. Milli- can, G. B. Van Den Driessche, J.-B. Lespiau, B. Damoc, A. Clark et al., “Improving language models by retrieving from trillions of tokens,” in International conference on machine learning. PMLR, 2022, pp. 2206– 2240.

[22] G. Izacard, P. Lewis, M. Lomeli, L. Hosseini, F. Petroni, T. Schick, J. Dwivedi-Yu, A. Joulin, S. Riedel, and E. Grave, “Few-shot learning with retrieval augmented language models,” arXiv preprint arXiv:2208.03299, 2022.

[23] H. Trivedi, N. Balasubramanian, T. Khot, and A. Sabharwal, “Interleav- ing retrieval with chain-of-thought reasoning for knowledge-intensive multi-step questions,” arXiv preprint arXiv:2212.10509, 2022.

[24] X. Ma, Y. Gong, P. He, H. Zhao, and N. Duan, “Query rewrit- ing for retrieval-augmented large language models,” arXiv preprint arXiv:2305.14283, 2023."|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|f64f24dfff124641b3af995cb1fb3693
"[25] N. Anderson, C. Wilson, and S. D. Richardson, “Lingua: Addressing scenarios for live interpretation and automatic dubbing,” in Proceedings of the Association for Machine Translation in the Americas (Volume 2: Users and Providers Track and Government Track), J. Campbell, S. Larocca, J. Marciano, K. Savenkov, and A. Yanishevsky, Eds. Orlando, USA: Association for Machine Translation in the Americas, Sep. 2022, pp. 202–209. [Online]. Available: https://aclanthology.org/2022.amta-upg.14

the 15th Biennial Conference of

[26] L. Luo, Y.-F. Li, G. Haffari, and S. Pan, “Reasoning on graphs: Faith- ful and interpretable large language model reasoning,” arXiv preprint arXiv:2310.01061, 2023.

[27] X. V. Lin, X. Chen, M. Chen, W. Shi, M. Lomeli, R. James, P. Rodriguez, J. Kahn, G. Szilvasy, M. Lewis et al., “Ra-dit: Retrieval-augmented dual instruction tuning,” arXiv preprint arXiv:2310.01352, 2023.

[28] A. Asai, Z. Wu, Y. Wang, A. Sil, and H. Hajishirzi, “Self-rag: Learning to retrieve, generate, and critique through self-reflection,” arXiv preprint arXiv:2310.11511, 2023.

[29] Y. Huang and J. Huang, “A survey on retrieval-augmented text gen- eration for large language models,” arXiv preprint arXiv:2404.10981, 2024.

[30] Y. Hu and Y. Lu, “Rag and rau: A survey on retrieval-augmented language processing,” arXiv preprint

language model arXiv:2404.19543, 2024.

in natural"|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|d3390e957d0f4fa88da5a4a957335da4
"language model arXiv:2404.19543, 2024.

in natural

[31] Y. Ding, W. Fan, L. Ning, S. Wang, H. Li, D. Yin, T.-S. Chua, and Q. Li, “A survey on rag meets llms: Towards retrieval-augmented large language models,” arXiv preprint arXiv:2405.06211, 2024.

[32] P. Zhao, H. Zhang, Q. Yu, Z. Wang, Y. Geng, F. Fu, L. Yang, W. Zhang, and B. Cui, “Retrieval-augmented generation for ai-generated content: A survey,” arXiv preprint arXiv:2402.19473, 2024.

[33] S. big advanced-rag-01-small-to-big-retrieval-172181b396d4, 2023.

Yang,

“Advanced

rag Small-to- https://towardsdatascience.com/

01:

retrieval,”

16

[34] Y. Wang, N. Lipka, R. A. Rossi, A. Siu, R. Zhang, and T. Derr, “Knowledge graph prompting for multi-document question answering,” arXiv preprint arXiv:2308.11730, 2023.

[35] D. Zhou, N. Sch¨arli, L. Hou, J. Wei, N. Scales, X. Wang, D. Schu- urmans, C. Cui, O. Bousquet, Q. Le et al., “Least-to-most prompting enables complex reasoning in large language models,” arXiv preprint arXiv:2205.10625, 2022.

[36] S. Dhuliawala, M. Komeili, J. Xu, R. Raileanu, X. Li, A. Celikyilmaz, and J. Weston, “Chain-of-verification reduces hallucination in large language models,” arXiv preprint arXiv:2309.11495, 2023."|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|0fbdfe71deee45678e39c805aabb1566
"[37] L. Gao, X. Ma, J. Lin, and J. Callan, “Precise zero-shot dense retrieval without relevance labels,” arXiv preprint arXiv:2212.10496, 2022. [38] H. S. Zheng, S. Mishra, X. Chen, H.-T. Cheng, E. H. Chi, Q. V. Le, and D. Zhou, “Take a step back: Evoking reasoning via abstraction in large language models,” arXiv preprint arXiv:2310.06117, 2023. [39] H. Cao, “Recent advances in text embedding: A comprehensive review of top-performing methods on the mteb benchmark,” arXiv preprint arXiv:2406.01607, 2024.

[40] BAAI, “Flagembedding,” https://github.com/FlagOpen/FlagEmbedding,

2023.

[41] Z. Li, X. Zhang, Y. Zhang, D. Long, P. Xie, and M. Zhang, “Towards general text embeddings with multi-stage contrastive learning,” arXiv preprint arXiv:2308.03281, 2023.

[42] H. Yang, Z. Li, Y. Zhang, J. Wang, N. Cheng, M. Li, and J. Xiao, “Prca: Fitting black-box large language models for retrieval question an- swering via pluggable reward-driven contextual adapter,” arXiv preprint arXiv:2310.18347, 2023.

[43] N. F. Liu, K. Lin, J. Hewitt, A. Paranjape, M. Bevilacqua, F. Petroni, and P. Liang, “Lost in the middle: How language models use long contexts,” arXiv preprint arXiv:2307.03172, 2023.

[44] Y. Lyu, Z. Li, S. Niu, F. Xiong, B. Tang, W. Wang, H. Wu, H. Liu, T. Xu, and E. Chen, “Crud-rag: A comprehensive chinese benchmark for retrieval-augmented generation of large language models,” arXiv preprint arXiv:2401.17043, 2024."|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|18c077e3ea7b4c32b154c1dbc45da2bf
"[45] L. Xia, J. Xu, Y. Lan, J. Guo, and X. Cheng, “Learning maximal marginal relevance model via directly optimizing diversity evaluation measures,” in Proceedings of the 38th international ACM SIGIR con- ference on research and development in information retrieval, 2015, pp. 113–122.

[46] Cohere, “Say goodbye to irrelevant search results: Cohere rerank is

here,” https://txt.cohere.com/rerank/, 2023.

[47] H. Jiang, Q. Wu, X. Luo, D. Li, C.-Y. Lin, Y. Yang, and L. Qiu, “Longllmlingua: Accelerating and enhancing llms in long context sce- narios via prompt compression,” arXiv preprint arXiv:2310.06839, 2023. [48] R. Litman, O. Anschel, S. Tsiper, R. Litman, S. Mazor, and R. Man- matha, “Scatter: selective context attentional scene text recognizer,” in proceedings of the IEEE/CVF conference on computer vision and pattern recognition, 2020, pp. 11 962–11 972.

[49] J. Cui, Z. Li, Y. Yan, B. Chen, and L. Yuan, “Chatlaw: Open-source legal large language model with integrated external knowledge bases,” arXiv preprint arXiv:2306.16092, 2023.

[50] T. Schick, J. Dwivedi-Yu, R. Dess`ı, R. Raileanu, M. Lomeli, L. Zettle- moyer, N. Cancedda, and T. Scialom, “Toolformer: Language models can teach themselves to use tools,” arXiv preprint arXiv:2302.04761, 2023."|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|3622dca1af924bc2a61ba9c95f6befdc
"[51] L. Ouyang, J. Wu, X. Jiang, D. Almeida, C. Wainwright, P. Mishkin, C. Zhang, S. Agarwal, K. Slama, A. Ray et al., “Training language models to follow instructions with human feedback,” Advances in neural information processing systems, vol. 35, pp. 27 730–27 744, 2022. [52] S. J. Semnani, V. Z. Yao, H. C. Zhang, and M. S. Lam, “Wikichat: Stopping the hallucination of large language model chatbots by few- shot grounding on wikipedia,” arXiv preprint arXiv:2305.14292, 2023. J. Hwang, “Knowledge-augmented language model verification,” arXiv preprint arXiv:2310.12836, 2023.

[53] J. Baek, S.

Jeong, M. Kang,

J. C. Park, and S.

[54] G. V. Cormack, C. L. Clarke, and S. Buettcher, “Reciprocal rank fusion outperforms condorcet and individual rank learning methods,” in Proceedings of the 32nd international ACM SIGIR conference on Research and development in information retrieval, 2009, pp. 758–759. [55] W. Shi, S. Min, M. Yasunaga, M. Seo, R. James, M. Lewis, L. Zettle- moyer, and W.-t. Yih, “Replug: Retrieval-augmented black-box language models,” arXiv preprint arXiv:2301.12652, 2023.

[56] Z. Shao, Y. Gong, Y. Shen, M. Huang, N. Duan, and W. Chen, “Enhancing retrieval-augmented large language models with iterative retrieval-generation synergy,” arXiv preprint arXiv:2305.15294, 2023."|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|905f6773a83c4345a8040db3e75e0c83
"[57] S. Hong, X. Zheng, J. Chen, Y. Cheng, J. Wang, C. Zhang, Z. Wang, S. K. S. Yau, Z. Lin, L. Zhou et al., “Metagpt: Meta programming for multi-agent collaborative framework,” arXiv preprint arXiv:2308.00352, 2023.

[58] Z. Yu, C. Xiong, S. Yu, and Z. Liu, “Augmentation-adapted retriever improves generalization of language models as generic plug-in,” arXiv preprint arXiv:2305.17331, 2023.

[59] Z. Hei, W. Wei, W. Ou, J. Qiao, J. Jiao, Z. Zhu, and G. Song, “Dr-rag: Applying dynamic document relevance to retrieval-augmented generation for question-answering,” arXiv preprint arXiv:2406.07348, 2024.

[60] M. Besta, A. Kubicek, R. Niggli, R. Gerstenberger, L. Weitzen- dorf, M. Chi, P. Iff, J. Gajda, P. Nyczyk, J. M¨uller et al., “Multi- head rag: Solving multi-aspect problems with llms,” arXiv preprint arXiv:2406.05085, 2024.

17"|research_papers\Modular_RAG_Transforming_RAG_Systems_into_LEGO-lik.pdf|53e4ad4d951b433885332fd7148d4afa
"4 2 0 2

n a J

7 2

] L C . s c [

1 v 1 9 3 5 1 . 1 0 4 2 : v i X r a

MultiHop-RAG: Benchmarking Retrieval-Augmented Generation for Multi-Hop Queries

Yixuan Tang and Yi Yang Hong Kong University of Science and Technology {yixuantang,imyiyang}@ust.hk

Abstract"|research_papers\MultiHop-RAG_Benchmarking_Retrieval-Augmented_Gene.pdf|6900f0342cf04051b154bbb867e54ac6
Retrieval-augmented generation (RAG) aug- ments large language models (LLM) by re- trieving relevant knowledge, showing promis- ing potential in mitigating LLM hallucinations and enhancing response quality, thereby facil- itating the great adoption of LLMs in prac- tice. However, we find that existing RAG sys- tems are inadequate in answering multi-hop queries, which require retrieving and reasoning over multiple pieces of supporting evidence. Furthermore, to our knowledge, no existing RAG benchmarking dataset focuses on multi- hop queries. In this paper, we develop a novel dataset, MultiHop-RAG, which consists of a knowledge base, a large collection of multi- hop queries, their ground-truth answers, and the associated supporting evidence. We detail the procedure of building the dataset, utiliz- ing an English news article dataset as the un- derlying RAG knowledge base. We demon- strate the benchmarking utility of MultiHop- RAG in two experiments. The first experiment compares different embedding models for re- trieving evidence for multi-hop queries. In the second experiment, we examine the capabili- ties of various state-of-the-art LLMs, includ- ing GPT-4, PaLM, and Llama2-70B, in rea- soning and answering multi-hop queries given the evidence. Both experiments reveal that ex- isting RAG methods perform unsatisfactorily in retrieving and answering multi-hop queries. We hope MultiHop-RAG will be a valuable re- source for the community in developing effec- tive RAG systems,|research_papers\MultiHop-RAG_Benchmarking_Retrieval-Augmented_Gene.pdf|f7284119ef2e4ab5838546c8d0a8a6f0
and answering multi-hop queries. We hope MultiHop-RAG will be a valuable re- source for the community in developing effec- tive RAG systems, thereby facilitating greater adoption of LLMs in practice. The MultiHop- RAG and implemented RAG system is publicly available at https://github.com/yixuantt/ MultiHop-RAG/.|research_papers\MultiHop-RAG_Benchmarking_Retrieval-Augmented_Gene.pdf|fe9f2ccdfd1f4222ba49f39991a5a044
"1

Introduction

The emergence of large language models (LLMs), such as ChatGPT, has fostered a wide range of inno- vations, powering intelligent chatbots and other nat- ural language processing (NLP) applications (Ope-

Figure 1: RAG with multi-hop query.

nAI, 2023). One promising use case is Retrieval- Augmented Generation (RAG) (Asai et al., 2023), which optimizes the output of a large language model by referencing an external knowledge base outside of the LLM training data sources before generating a response. RAG improves LLM’s re- sponse (Borgeaud et al., 2022) and also mitigates the occurrence of hallucinations, thereby enhancing the models’ credibility (Gao et al., 2023). LLM- based frameworks, such as LlamaIndex (Liu, 2022) and LangChain (Chase, 2022), specialize in sup- porting RAG pipelines."|research_papers\MultiHop-RAG_Benchmarking_Retrieval-Augmented_Gene.pdf|01d829147f8e4c5ea4b305e918665f1e
"In real-world Retrieval-Augmented Generation (RAG) applications, a user’s query often necessi- tates retrieving and reasoning over evidence from multiple documents, a process known as multi-hop query. For instance, consider financial analysis us- ing a database of financial reports. A financial ana- lyst might query, Which company among Google, Apple, and Nvidia reported the largest profit mar- gins in their third-quarter reports for 2023? or inquire about a specific company’s performance over time, such as How does Apple’s sales trend look over the past three years? These queries re- quire evidence from multiple documents to formu- late an answer. Due to the multifaceted nature of such queries, involving information from various sources, traditional similarity matching methods like cosine similarity between query and financial

News source Evidence

Claim

Bridge-Topic Bridge-Entity Query"|research_papers\MultiHop-RAG_Benchmarking_Retrieval-Augmented_Gene.pdf|0f85c59b02794965bd93f7861d34d92e
"News source Evidence

Claim

Bridge-Topic Bridge-Entity Query

Fortune Magazine Back then, just like today, home prices had boomed for years before Fed officials were ultimately forced to hike interest rates aggressively in an attempt to fight inflation. Federal Reserve officials were forced to aggressively hike interest rates to combat inflation after years of booming home prices. Interest rate hikes to combat inflation Federal Reserve Does the article from Fortune suggest that the Federal Reserve’s interest rate hikes are a response to past conditions, such as booming home prices, while The Sydney Morning Herald article indicates that the Federal Reserve’s future interest rate decisions will be based on incoming economic data? Yes

The Sydney Morning Herald Postponements of such reports could complicate things for the Fed, which has insisted it will make upcoming decisions on interest rates based on what incoming data say about the economy. The Federal Reserve has insisted that it will base its upcoming decisions on interest rates on the incoming economic data. Interest rate decisions based on economic data Federal Reserve

Answer

Table 1: An example of a multi-hop query, including supporting evidence from two news articles, the paraphrased claim, the bridge-topic and bridge-entity, and the corresponding answer.

report chunk embeddings might not yield optimal results. We demonstrate this multi-hop retrieval process in Figure 1."|research_papers\MultiHop-RAG_Benchmarking_Retrieval-Augmented_Gene.pdf|5fc7125a5b244ce8bc0b6039855ecf78
"report chunk embeddings might not yield optimal results. We demonstrate this multi-hop retrieval process in Figure 1.

However, existing RAG benchmarks, such as RGB (Chen et al., 2023) and RECALL (Liu et al., 2023), mainly evaluate a simple case where the an- swer of a query can be retrieved and solved using one single piece of evidence. None of these bench- marks assess the retrieval and reasoning capability of LLMs for complex multi-hop queries. To ad- dress this gap and make RAG benchmarking more closely resemble real-world scenarios, in this paper, we introduce MultiHop-RAG. To our knowledge, MultiHop-RAG is one of the first RAG datasets focusing specifically on multi-hop queries.

Based on the RAG queries commonly encoun- tered in real-world scenarios, we first categorize multi-hop queries into four types: Inference query, Comparison query, Temporal query, and Null query. The first three types — Inference, Com- parison, and Temporal — require the retrieval and analysis of evidence from multiple sources, encom- passing tasks like inferring relationships, compar- ing data points, and sequencing events over time. The Null query represents a scenario where the query cannot be derived from the knowledge base. This category is crucial for assessing whether an LLM might hallucinate an answer to a multi-hop query when the retrieved text lacks relevance."|research_papers\MultiHop-RAG_Benchmarking_Retrieval-Augmented_Gene.pdf|290175bb6b4640548d74f1e16af0a145
"We construct our RAG knowledge base using a collection of news articles. Using GPT-4 as a data generator, we then take an extensive procedure to construct a diverse set of multi-hop queries, each requiring the retrieval and reasoning over multiple documents. An example of query construction is shown in Table 1. First, we begin by extracting

factual sentences from each news article as evi- dence. For example, an extracted piece of evidence from an article may state: “Back then, just like today, home prices had boomed for years before Fed officials were ultimately forced to hike interest rates aggressively in an attempt to fight inflation.” Second, we input each evidence piece into GPT-4, prompting it to rephrase the evidence into a claim. This claim is clarified with a disambiguated topic and entity. For instance, GPT-4 might rephrase the aforementioned evidence into: “Federal Reserve officials were forced to aggressively hike interest rates to combat inflation after years of booming home prices”, identifying “Interest rate hikes to combat inflation” as the topic and “Federal Re- serve” as the entity. These topics and entities act as bridges for constructing multi-hop queries, known as bridge-topic or bridge-entity. Next, we use GPT- 4 to generate specific multi-hop queries related to the same bridge-topic or bridge-entity, accompa- nied by the correct answers. Lastly, we undertake a validation step to ensure the data quality."|research_papers\MultiHop-RAG_Benchmarking_Retrieval-Augmented_Gene.pdf|e6b82a7a458148108f254deb6eae0172
"We demonstrate the benchmarking capabilities of MultiHop-RAG using two experiments, utilizing a RAG system implemented with LlamaIndex (Liu, 2022). The first experiment involves a comparison of different embedding models for retrieving rele- vant evidence for multi-hop queries. In the second experiment, we assess the reasoning and answering abilities of various state-of-the-art LLMs, including GPT-4, GPT-3.5, PaLM, Claude-2, Llama2-70B, and Mixtral-8x7B, for multi-hop queries when re- trieved text is provided. The results from both ex- periments indicate that the current RAG implemen- tations are inadequate for effectively retrieving and answering multi-hop queries. We publicly release

this challenging MultiHop-RAG dataset and hope it will be a valuable resource for the community in de- veloping and benchmarking RAG systems, thereby unleashing the great potential of generative AI in practice.

2 RAG with multi-Hop queries

2.1 Retrieval-augmented Generation (RAG)"|research_papers\MultiHop-RAG_Benchmarking_Retrieval-Augmented_Gene.pdf|e2d78c3ba9b2466aa01335ba87280d1f
"2 RAG with multi-Hop queries

2.1 Retrieval-augmented Generation (RAG)

In an RAG application, we utilize an external cor- pus, denoted as D, which comprises multiple docu- ments and serves as the knowledge base. Each doc- ument within this corpus, represented as di ∈ D, is segmented into a set of chunks.These chunks are then transformed into vector representations using an embedding model and stored in an embedding database. Given a user query q, the system typi- cally retrieves the top-K chunks that best match the query. These chunks constitute the retrieval set for query q, represented as Rq = {r1, r2, ..., rK}. The retrieved chunks, combined with the query and an optional prompt, are then fed into an LLM to generate a final answer, following the format: LLM(q, Rq, prompt) → answer.

2.2 Multi-Hop Query"|research_papers\MultiHop-RAG_Benchmarking_Retrieval-Augmented_Gene.pdf|e6c013f9ca3347a1a932125cd030482c
"2.2 Multi-Hop Query

We define a multi-hop query as one that requires retrieving and reasoning over multiple pieces of supporting evidence to provide an answer. In other words, for a multi-hop query q, the chunks in the retrieval set Rq collectively provide an answer to q. For example, the query ""Which company among Google, Apple, and Nvidia reported the largest profit margins in their third-quarter reports for 2023?"" requires 1) retrieving relevant pieces of evidence related to profit margins from the reports of the three companies; 2) generating an answer by comparing and reasoning from the multiple pieces of retrieved evidence. This differs from a single- hop query such as ""What is Google’s profit margin in the third-quarter reports for 2023,"" where the answer can be directly derived from a single piece of evidence.

Based on the queries commonly used in real- world RAG systems, we identify four types of multi-hop queries. For each type, we present a hypothetical query within the context of a financial RAG system, where the knowledge base consists of a collection of annual reports. Inference query: For such a query q, the answer is deduced through reasoning from the retrieval set Rq. An example of an inference query might"|research_papers\MultiHop-RAG_Benchmarking_Retrieval-Augmented_Gene.pdf|58bab00914ae4a5e838c235da119649f
"be: Which report discusses the supply chain risk of Apple, the 2019 annual report or the 2020 annual report? Comparison query: For such a query q, the an- swer requires a comparison of evidence within the retrieval set Rq. For instance, a comparison query might ask: Did Netflix or Google report higher revenue for the year 2023?"" Temporal query: For such a query q, the answer requires an analysis of the temporal information of the retrieved chunks. For example, a temporal query may ask: Did Apple introduce the AirTag tracking device before or after the launch of the 5th generation iPad Pro? Null query: For such as query q, the answer cannot be derived from the retrieved set Rq. We include the null query to assess the generation quality, es- pecially regarding the issue of hallucination. For a null query, even though a retrieved set is provided, an LLM should produce a null response instead of hallucinating an answer. For example, assum- ing ABCD is a non-existent company, a null query might ask: What are the sales of company ABCD as reported in its 2022 and 2023 annual reports?

2.3 Evaluation Metrics

An RAG system handling multi-hop queries can be assessed from two key aspects: retrieval evaluation and generation evaluation."|research_papers\MultiHop-RAG_Benchmarking_Retrieval-Augmented_Gene.pdf|f9032686d5ab459ebbf05c67b72deefd
"An RAG system handling multi-hop queries can be assessed from two key aspects: retrieval evaluation and generation evaluation.

Retrieval Evaluation: Evidently, the quality of the retrieval set Rq determines the final genera- tion quality. We compare the retrieved set with the ground truth evidence associated with each query, except for the null queries, as they have no evidence to derive from. Assuming the top- K chunks are retrieved, i.e., |Rq| = K, we use retrieval evaluation metrics including Mean Aver- age Precision at K (MAP@K), Mean Reciprocal Rank at K (MRR@K), and Hit Rate at K (Hit@K). MAP@K measures the average top-K retrieval pre- cision across all queries. MRR@K calculates the average of the reciprocal ranks of the first relevant chunk for each query, considering the top-K re- trieved set. Hit@K metric measures the fraction of evidence that appears in the top-K retrieved set.

Response Evaluation: Since the multi-hop query requires reasoning over multiple pieces of retrieved chunks, we can also evaluate the reason- ing capability of the LLM by comparing the LLM response with the ground truth answer of the query.

Figure 2: MultiHop-RAG Construction Pipeline.

3 A Benchmarking Dataset:

MultiHop-RAG"|research_papers\MultiHop-RAG_Benchmarking_Retrieval-Augmented_Gene.pdf|55c0dafca29e463091cf0bc86aaf9f77
"Figure 2: MultiHop-RAG Construction Pipeline.

3 A Benchmarking Dataset:

MultiHop-RAG

In this section, we provide detailed information on the construction of the MultiHop-RAG dataset. Specifically, we describe the process of creating a set of multi-hop queries, along with the correspond- ing ground truth evidence sets and answers derived from a collection of news articles.

3.1 MultiHop-RAG Construction

Step 1: Dataset Collection. We download a news dataset using the mediastack API 1, a REST API in- terface delivering worldwide news data. The news data source comprises various English-language websites covering a range of news categories: en- tertainment, business, sports, technology, health, and science. To mimic real-world RAG scenarios, where the knowledge base data, such as an enter- prise’s internal data, may differ from the LLMs’ training data, we select news articles published from September 26, 2023, to December 26, 2023. This timeframe extends beyond the knowledge cut- off of some widely-used LLMs, including Chat- GPT and LLaMA, as of the time of writing. This selection also helps in teasing out the possibility of the underlying LLM having been exposed to these news articles. We only keep articles with a token length greater than or equal to 1,024. Every

1https://mediastack.com/"|research_papers\MultiHop-RAG_Benchmarking_Retrieval-Augmented_Gene.pdf|0957fcaad3524687a61d461078fddcca
news article is paired with metadata, including the title, publish date, author, category, URL, and news source. Step 2: Evidence Extraction. For each article, we extract factual or opinion sentences using a trained language model 2. These factual sentences are later used as evidence for answering multi-hop queries. We retain only those news articles containing ev- idence that may have overlapping keywords with other news articles. This allows us to later create multi-hop queries where the answer’s evidences are drawn from multiple sources. Step 3: Claim, Bridge-Entity, Bridge-Topic Gen- eration. Our goal is to use GPT-4 to automatically generate high-quality multi-hop queries using the evidence set. However, the raw evidence obtained from Step 2 is not ideal for query generation due to inconsistency in linguistic structure. For exam- ple, some pieces of evidence use pronouns to refer to subjects and lack the actual entity in the text. To address this, we employ GPT-4 to paraphrase the evidence, which we refer to as claims, given the original evidence and its context. To ensure consistency between the generated claim and the evidence, we further perform fact-checking using the UniEval (Zhong et al., 2022) framework to ver- ify the alignment between the evidence and claim. Appendix A presents the prompt used for GPT-4 for claim generation. Bridge-Entity and Bridge-Topic: The shared en- tity or topic across pieces of evidence is referred to as the bridge-entity or|research_papers\MultiHop-RAG_Benchmarking_Retrieval-Augmented_Gene.pdf|4c13a9d858af49d28fda145a0863df59
for claim generation. Bridge-Entity and Bridge-Topic: The shared en- tity or topic across pieces of evidence is referred to as the bridge-entity or bridge-topic. These bridge- entities or bridge-topics can be used to link dif- ferent pieces of evidence from which a multi-hop query’s answer is derived. For example, in a claim such as “Google reports its third-quarter results for 2023, showcasing a detailed overview of its finan- cial performance, including revenue growth, profit margins”, the term profit margin can be viewed as a bridge-topic and the term Google can be viewed as a bridge-entity that links the different pieces of evidence. We prompt GPT-4 to identify the bridge- entity and bridge-topic for each claim. Appendix A also presents the prompt used for GPT-4 for bridge generation. Step 4: Query and Answer Generation. In this step, we leverage the bridge-entity or bridge-topic to generate multi-hop queries. Specifically, we first group the claims having the same bridge-entity or|research_papers\MultiHop-RAG_Benchmarking_Retrieval-Augmented_Gene.pdf|7aad2cc3288044c680fec912e2512620
